"","Marca temporal","Edad, en años cumplidos","Sexo","¿En cuál sede de la UCAB estudias?","¿En cuál escuela estudias?","¿Cuál semestre cursas actualmente?","¿Cuánto temor te produce el coronavirus?","¿Cuántas medidas de prevención has adoptado en tu vida diaria para evitar contagiarte?","Describelas brevemente (opcional)","3- ¿Cómo te sientes en cuarentena?","Cuando termine la cuarentena tu crees que...","A continuación encontraras una lista de las actividades que las personas están haciendo en cuarentena, marca todas las que apliquen a tu caso."
"178",2020-04-06 17:23:48,18,"Hombre","Caracas","Economía",2,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"179",2020-04-06 17:23:53,20,"Mujer","Caracas","Comunicación Social",6,3,5,"He cumplido la cuarentena siguiendo las medidas que recomienda la OMS, y cuando he tenido que salir a comprar alimentos lo he hecho con guantes, tapabocas, ropa manga larga... de regreso a la casa he botado el tapaboca y los guantes y he metido de una vez a lavar la ropa usada, tomando seguidamente una ducha.","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Estoy haciendo mi curso de francés online"
"180",2020-04-06 17:23:56,18,"Mujer","Caracas","Comunicación Social",2,3,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"181",2020-04-06 17:24:03,22,"Mujer","Caracas","Educación",8,4,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"182",2020-04-06 17:24:22,17,"Hombre","Caracas","Administración y Contaduría",2,2,5,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby)"
"183",2020-04-06 17:24:24,21,"Mujer","Caracas","Administración y Contaduría",5,5,5,"Tapaboca, desinfectar absolutamente todo, antibacterial, uso de guantes y cuarentena","Mal, necesito que esto termine pronto","Las cosas van a estar mucho peor","Estoy haciendo cursos en línea, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"184",2020-04-06 17:25:06,18,"Hombre","Caracas","Economía",2,4,4,"Mascarillas, Guantes, Aceo constante, Uso de alcohol para desinfectar, cuarentena","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"185",2020-04-06 17:25:18,20,"Hombre","Caracas","Ingeniera",3,1,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"186",2020-04-06 17:25:22,19,"Hombre","Caracas","Administración y Contaduría",4,4,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"187",2020-04-06 17:25:50,19,"Mujer","Caracas","Educación",2,5,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"188",2020-04-06 17:26:17,17,"Mujer","Caracas","Psicología",2,3,4,"Quedarse en casa 
Alcohol para desinfectar
Lavarse las manos","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"189",2020-04-06 17:27:19,21,"Hombre","Caracas","Administración y Contaduría",6,4,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales"
"190",2020-04-06 17:27:22,22,"Mujer","Caracas","Administración y Contaduría",7,4,5,"Limpieza, desinfección y aislamiento","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"191",2020-04-06 17:27:28,20,"Mujer","Caracas","Derecho",3,5,5,"Cumplir con la cuarentena,lavar manos constante","Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"192",2020-04-06 17:27:35,24,"Mujer","Caracas","Administración y Contaduría",7,5,4,"Llevar tapaboca y guantes cuando salgo. Asearme a penas llegó a casa de hacer compras del mercado","Regular, pero no hay más remedio",NA,"Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy practicando con un instrumento musical"
"193",2020-04-06 17:27:45,22,"Mujer","Caracas","Educación",7,4,5,"No salir de casa, usar tapa bocas en la calle si llego a salir hacer mercado o al médico, lavar constantemente mis manos, estar al menos a un metro de distancia de las personas, no tocar mi cara con las manos, etc...","Regular, pero no hay más remedio","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"194",2020-04-06 17:27:46,19,"Mujer","Caracas","Economía",1,1,5,"Uso de guantes, tapabocas, gorro quirúrgico, lavado de manos frecuentemente, uso de gel antibacterial, evito el contacto de manos con ojos, nariz y boca, cumplo la cuarentena, y solo salgo de ser estrictamente necesario.","Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"195",2020-04-06 17:27:50,54,"Mujer","Caracas","Educación",8,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura)"
"196",2020-04-06 17:27:59,19,"Mujer","Caracas","Comunicación Social",4,4,5,"No salgo de mi casa y limpiamos cada semana toda la casa, si alguien sale cuando entra con compras las desinfectamos y limpiamos todo de nuevo","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy practicando danza, Estoy conectado con mis amigos en linea (jugando o conversando)"
"197",2020-04-06 17:28:10,18,"Hombre","Caracas",NA,2,3,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"198",2020-04-06 17:28:13,20,"Mujer","Caracas","Administración y Contaduría",6,5,3,"Estar en casa, usar tapabocas, lavar manos","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"199",2020-04-06 17:28:30,21,"Mujer","Caracas","Educación",8,4,5,"No he salido durante la cuarentena.","Regular, pero no hay más remedio","Las cosas van a estar mucho mejor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"200",2020-04-06 17:28:31,24,"Mujer","Caracas","Administración y Contaduría",4,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"201",2020-04-06 17:29:05,22,"Mujer","Caracas","Derecho",2,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Trabajando"
"202",2020-04-06 17:29:32,18,"Mujer","Caracas","Letras",2,1,5,"Constante lavado de manos con agua y jabón, posteriormente usando alcohol, uso de tapabocas y guantes para los familiares que deben salir a trabajar, consumos de alimentos con muchas vitaminas, evitar cosas a temperatura fría","Bien, tampoco es para tanto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Estoy haciendo lecturas propias de la carrera y fuera de ella, armando rompecabezas, e intenyando mantenerme alejada del internet"
"203",2020-04-06 17:29:42,21,"Mujer","Caracas","Educación",7,5,5,"Lavarse las manos cada 15 min mínimo
No estar en la calle por mucho tiempo, solo salir para cosas necesarias","Mal, necesito que esto termine pronto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy practicando danza"
"204",2020-04-06 17:29:45,17,"Mujer","Caracas","Comunicación Social",2,4,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"205",2020-04-06 17:29:47,18,"Mujer","Caracas","Economía",2,4,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"206",2020-04-06 17:30:36,21,"Hombre","Caracas","Administración y Contaduría",6,2,5,"Lavado frecuente de manos, tapabocas, distanciamiento social, buena alimentación e higiene","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"207",2020-04-06 17:32:02,18,"Hombre","Caracas","Ingeniera",1,3,3,"Lavarme más seguido las manos, limpiar mis objetos personales con alcohol, no tocarme la cara...","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Pintar mi casa"
"208",2020-04-06 17:32:16,21,"Mujer","Caracas","Psicología",4,4,5,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
